,Index,Player,Pos,Ht,Wt,Rk,G,Season,Date,Age,Age_whole,Tm,Home/Away,Opp,Unnamed: 7,GS,MP,MP_num,FG,FGA,2P,2PA,2P%,2P_pts,FG%,3P,3PA,3P_pts,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,PPG,Avg_2PA,Avg_3PA,Avg_FTA,3PT_Percentage,FG_Percentage,FT_Percentage,3PA_5avg,3P%_5avg_pergame,FGA_5avg,FG%_5avg_pergame,FTA_5avg,FT%_5avg_pergame,PTS_EWA7,TEAM_PPG,OPP_2PA_AVG,OPP_2P%,OPP_3PA_AVG,OPP_3P%,OPP_FTA_AVG,OPP_TRB_AVG,OPP_DEF_RATING,OPP_AVG_PACE,BestGuardScoringAvg,AvgPointsScoredByGuardsVsOpponent,Avg3PAbyIndividualGuardsVsOpponent,AvgFTAbyGuardsVsOpponent,StephScoringAVGvsOPP
414,curryst01,Stephen Curry,G,6-2,185.0,81,79.0,14-15,2015-04-13,27-030,27,GSW,Home,MEM,W (+4),1,29:17,29.28333333333333,6,10,3,4,0.75,6,0.6,3,6,9,0.5,0,0,0.0,0,4,4,8,1,0,3,2,15,14.4,24.0,24.03846153846154,8.782051282051283,8.153846153846153,4.32051282051282,0.4418238993710692,0.4867524602573808,0.913946587537092,9.2,0.48900000000000005,18.2,0.5250000000000001,18.2,0.8084,35.40854090680066,109.65,20.425,0.4810281517747858,10.75,0.32325581395348835,6.775,8.7375,101.21155638397016,92.84275,18.6375,35.4375,3.185185185185185,6.775,22.176470588235293
415,curryst01,Stephen Curry,G,6-2,185.0,82,80.0,14-15,2015-04-15,27-032,27,GSW,Home,DEN,W (+7),1,19:20,19.33333333333333,4,10,2,6,0.3333333333333333,4,0.4,2,4,6,0.5,0,0,0.0,2,2,4,7,5,0,2,1,10,14.1,14.0,23.924050632911392,8.721518987341772,8.126582278481013,4.265822784810126,0.4423676012461059,0.48760330578512395,0.913946587537092,9.6,0.539,17.8,0.5784000000000001,17.8,0.675,21.1225622720402,109.66666666666667,19.358024691358025,0.47512755102040816,9.432098765432098,0.34424083769633507,7.654320987654321,9.209876543209877,107.24857685009488,96.75469135802469,17.0,34.28395061728395,2.7781818181818183,7.654320987654321,20.625
416,curryst01,Stephen Curry,G,6-2,185.0,1,1.0,15-16,2015-10-27,27-227,27,GSW,Home,NOP,W (+16),1,35:37,35.61666666666667,14,26,9,14,0.6428571428571429,18,0.538,5,12,15,0.417,7,7,1.0,3,3,6,7,2,0,2,1,40,34.9,12.0,,,,,,,,8.4,0.539,16.4,0.5526000000000001,16.4,0.575,13.336768681612062,,,,,,,,,,,,,,23.714285714285715
417,curryst01,Stephen Curry,G,6-2,185.0,2,2.0,15-16,2015-10-30,27-230,27,GSW,Away,HOU,W (+20),1,27:24,27.4,9,15,5,6,0.8333333333333334,10,0.6,4,9,12,0.444,3,4,0.75,0,7,7,6,1,0,1,4,25,22.4,12.0,40.0,14.0,12.0,7.0,0.4166666666666667,0.5384615384615384,1.0,9.2,0.4974,18.0,0.5602,18.0,0.575,32.00103060448362,111.0,23.0,0.43478260869565216,20.0,0.4,4.0,23.0,106.06060606060606,99.0,17.0,46.0,3.3333333333333335,4.0,20.666666666666668
418,curryst01,Stephen Curry,G,6-2,185.0,3,3.0,15-16,2015-10-31,27-231,27,GSW,Away,NOP,W (+14),1,35:38,35.63333333333333,17,27,9,13,0.6923076923076923,18,0.63,8,14,24,0.571,11,11,1.0,0,4,4,9,4,0,2,3,53,49.2,16.0,32.5,10.0,10.5,5.5,0.42857142857142855,0.5609756097560976,0.9090909090909091,8.4,0.46319999999999995,16.4,0.5324000000000001,16.4,0.525,27.100309181345086,111.5,24.5,0.5510204081632653,16.0,0.375,7.0,13.0,110.3960396039604,101.5,38.5,52.0,6.4,7.0,25.75
419,curryst01,Stephen Curry,G,6-2,185.0,4,4.0,15-16,2015-11-02,27-233,27,GSW,Home,MEM,W (+50),1,28:24,28.4,10,16,6,8,0.75,12,0.625,4,8,12,0.5,6,6,1.0,1,2,3,3,3,1,3,2,30,26.1,37.0,39.333333333333336,11.0,11.666666666666666,7.333333333333333,0.4857142857142857,0.5882352941176471,0.9545454545454546,9.0,0.4864,17.6,0.5536000000000001,17.6,0.55,45.23009275440353,119.0,17.333333333333332,0.46153846153846156,11.0,0.36363636363636365,5.333333333333333,6.333333333333333,105.63380281690141,94.83333333333333,15.666666666666666,32.0,3.0,5.333333333333333,21.77777777777778
420,curryst01,Stephen Curry,G,6-2,185.0,5,5.0,15-16,2015-11-04,27-235,27,GSW,Home,LAC,W (+4),1,32:38,32.63333333333333,8,17,1,6,0.16666666666666666,2,0.471,7,11,21,0.636,8,9,0.889,0,5,5,4,1,0,0,3,31,26.0,7.0,37.0,10.25,10.75,7.0,0.4883720930232558,0.5952380952380952,0.9642857142857143,9.4,0.4864,18.8,0.5586,18.8,0.75,34.56902782632106,119.0,27.0,0.4074074074074074,12.75,0.27450980392156865,6.75,12.5,97.54299754299754,101.875,16.75,37.0,3.642857142857143,6.75,19.26086956521739
421,curryst01,Stephen Curry,G,6-2,185.0,6,6.0,15-16,2015-11-06,27-237,27,GSW,Home,DEN,W (+15),1,34:39,34.65,12,22,4,6,0.6666666666666666,8,0.545,8,16,24,0.5,2,3,0.667,0,7,7,10,3,1,4,1,34,31.4,14.0,35.8,9.4,10.8,7.4,0.5185185185185185,0.5742574257425742,0.9459459459459459,10.8,0.5136000000000001,20.2,0.5728000000000001,20.2,0.9277999999999998,32.07070834789632,117.6,19.2,0.4270833333333333,13.6,0.3382352941176471,11.6,11.8,103.71900826446281,96.5,18.6,40.0,3.7777777777777777,11.6,20.0
422,curryst01,Stephen Curry,G,6-2,185.0,7,7.0,15-16,2015-11-07,27-238,27,GSW,Away,SAC,W (+9),1,39:08,39.13333333333333,8,18,6,8,0.75,12,0.444,2,10,6,0.2,6,7,0.857,1,5,6,3,2,0,6,1,24,14.1,6.0,35.5,8.833333333333334,11.666666666666666,6.666666666666667,0.5142857142857142,0.5691056910569106,0.925,11.6,0.5302,19.4,0.5742,19.4,0.8612,33.421212504368896,117.83333333333333,24.666666666666668,0.5337837837837838,14.666666666666666,0.3522727272727273,10.333333333333334,10.166666666666666,109.38511326860842,103.33333333333333,23.166666666666668,50.333333333333336,3.52,10.333333333333334,18.714285714285715
423,curryst01,Stephen Curry,G,6-2,185.0,8,8.0,15-16,2015-11-09,27-240,27,GSW,Home,DET,W (+14),1,36:50,36.833333333333336,7,18,4,11,0.36363636363636365,8,0.389,3,7,9,0.429,5,6,0.833,1,4,5,5,3,0,5,1,22,14.8,12.0,33.857142857142854,8.714285714285714,11.428571428571429,6.714285714285714,0.475,0.5531914893617021,0.9148936170212766,11.8,0.48139999999999994,20.0,0.5430000000000001,20.0,0.8826,26.826363751310673,115.71428571428571,22.333333333333332,0.4925373134328358,9.833333333333334,0.3389830508474576,5.833333333333333,7.5,94.78991596638654,96.96,19.5,36.833333333333336,3.933333333333333,5.833333333333333,19.9
424,curryst01,Stephen Curry,G,6-2,185.0,9,9.0,15-16,2015-11-11,27-242,27,GSW,Away,MEM,W (+16),1,34:30,34.5,9,21,6,11,0.5454545454545454,12,0.429,3,10,9,0.3,7,7,1.0,0,5,5,5,5,1,4,1,28,23.2,16.0,32.375,9.0,10.875,6.625,0.47126436781609193,0.5345911949685535,0.9056603773584906,10.4,0.453,18.2,0.49480000000000013,18.2,0.8492,23.4479091253932,114.875,17.125,0.4306569343065693,12.125,0.4536082474226804,9.75,6.75,106.33245382585753,94.5625,20.25,39.5,3.129032258064516,9.75,22.210526315789473
425,curryst01,Stephen Curry,G,6-2,185.0,10,10.0,15-16,2015-11-12,27-243,27,GSW,Away,MIN,W (+13),1,37:42,37.7,15,25,7,12,0.5833333333333334,14,0.6,8,13,24,0.615,8,8,1.0,0,5,5,4,2,0,3,3,46,36.6,21.0,31.88888888888889,9.222222222222221,10.777777777777779,6.666666666666667,0.4536082474226804,0.5222222222222223,0.9166666666666666,10.8,0.413,19.2,0.4556000000000001,19.2,0.8492,26.63437273761796,113.22222222222223,22.142857142857142,0.5096774193548387,11.285714285714286,0.27848101265822783,8.857142857142858,6.571428571428571,99.28571428571429,98.89428571428572,21.285714285714285,38.57142857142857,3.4347826086956523,8.857142857142858,22.470588235294116
426,curryst01,Stephen Curry,G,6-2,185.0,11,11.0,15-16,2015-11-14,27-245,27,GSW,Home,BRK,W (+8),1,43:44,43.73333333333333,13,31,8,15,0.5333333333333333,16,0.419,5,16,15,0.313,3,3,1.0,0,3,3,6,1,0,4,1,34,19.2,3.0,33.3,9.5,11.0,6.8,0.4727272727272727,0.5317073170731708,0.9264705882352942,11.2,0.40879999999999994,20.8,0.4814000000000001,20.8,0.8713999999999998,40.190311821285384,114.8,17.666666666666668,0.5031446540880503,12.666666666666666,0.3684210526315789,7.555555555555555,7.777777777777778,108.02325581395348,95.77777777777777,19.555555555555557,37.888888888888886,3.6774193548387095,7.555555555555555,24.5
427,curryst01,Stephen Curry,G,6-2,185.0,12,12.0,15-16,2015-11-17,27-248,27,GSW,Home,TOR,W (+5),1,39:35,39.583333333333336,13,23,8,13,0.6153846153846154,16,0.565,5,10,15,0.5,6,7,0.857,0,2,2,9,2,0,7,1,37,27.2,11.0,33.36363636363637,10.0,11.454545454545455,6.454545454545454,0.4523809523809524,0.5169491525423728,0.9295774647887324,11.2,0.37139999999999995,22.6,0.4562000000000001,22.6,0.938,35.85709354638561,114.0909090909091,20.818181818181817,0.37117903930131,11.545454545454545,0.33070866141732286,8.090909090909092,11.636363636363637,100.945179584121,96.0,16.454545454545453,33.54545454545455,2.760869565217391,8.090909090909092,27.9
428,curryst01,Stephen Curry,G,6-2,185.0,13,13.0,15-16,2015-11-19,27-250,27,GSW,Away,LAC,W (+7),1,36:46,36.766666666666666,11,22,5,8,0.625,10,0.5,6,14,18,0.429,12,12,1.0,0,11,11,4,3,0,7,2,40,30.3,12.0,33.666666666666664,10.25,11.333333333333334,6.5,0.45588235294117646,0.5212355212355212,0.9230769230769231,11.2,0.4314,23.6,0.48040000000000005,23.6,0.938,36.657128063915685,114.16666666666667,24.5,0.4816326530612245,13.4,0.3358208955223881,9.6,11.6,105.14631685166498,99.45,24.2,44.6,3.526315789473684,9.6,19.75
429,curryst01,Stephen Curry,G,6-2,185.0,14,14.0,15-16,2015-11-20,27-251,27,GSW,Home,CHI,W (+12),1,36:05,36.083333333333336,9,20,6,9,0.6666666666666666,12,0.45,3,11,9,0.273,6,6,1.0,1,4,5,4,4,0,6,2,27,18.5,11.0,34.15384615384615,10.076923076923077,11.538461538461538,6.923076923076923,0.4533333333333333,0.5195729537366548,0.9333333333333333,12.6,0.4314,24.4,0.5025999999999999,24.4,0.9713999999999998,38.99713841917471,114.92307692307692,20.0,0.38181818181818183,7.909090909090909,0.26436781609195403,5.909090909090909,9.636363636363637,98.72842870118075,98.36545454545454,15.363636363636363,26.09090909090909,2.3513513513513513,5.909090909090909,18.272727272727273
430,curryst01,Stephen Curry,G,6-2,185.0,15,15.0,15-16,2015-11-22,27-253,27,GSW,Away,DEN,W (+13),1,27:37,27.616666666666667,8,16,5,8,0.625,10,0.5,3,8,9,0.375,0,0,0.0,0,4,4,7,3,0,4,0,19,16.1,11.0,33.642857142857146,10.0,11.5,6.857142857142857,0.4409937888198758,0.5149501661129569,0.9375,12.8,0.426,24.2,0.5068,24.2,0.9713999999999998,30.59914152575242,114.28571428571429,20.923076923076923,0.46691176470588236,13.538461538461538,0.3977272727272727,9.846153846153847,11.23076923076923,107.05229793977813,96.92307692307692,24.076923076923077,44.0,3.5918367346938775,9.846153846153847,20.77777777777778
431,curryst01,Stephen Curry,G,6-2,185.0,16,16.0,15-16,2015-11-24,27-255,27,GSW,Home,LAL,W (+34),1,30:10,30.166666666666668,10,21,6,9,0.6666666666666666,12,0.476,4,12,12,0.333,0,0,0.0,0,4,4,9,2,0,0,1,24,22.4,36.0,32.666666666666664,9.866666666666667,11.266666666666667,6.4,0.4378698224852071,0.5141955835962145,0.9375,11.8,0.378,22.4,0.4868,22.4,0.7714,22.479742457725727,114.53333333333333,24.23076923076923,0.44761904761904764,12.692307692307692,0.32727272727272727,7.6923076923076925,10.461538461538462,107.7891424075531,97.6923076923077,19.46153846153846,40.38461538461539,3.36734693877551,7.6923076923076925,21.444444444444443
432,curryst01,Stephen Curry,G,6-2,185.0,17,17.0,15-16,2015-11-27,27-258,27,GSW,Away,PHO,W (+19),1,30:39,30.65,11,20,2,4,0.5,4,0.55,9,16,27,0.563,10,11,0.909,1,5,6,8,2,0,6,2,41,34.0,27.0,32.125,9.8125,11.3125,6.0,0.430939226519337,0.5118343195266272,0.9375,11.0,0.382,20.4,0.49820000000000003,20.4,0.5713999999999999,23.54392273731772,114.3125,25.533333333333335,0.5013054830287206,11.666666666666666,0.34285714285714286,8.533333333333333,9.6,102.64550264550265,100.9,19.533333333333335,44.333333333333336,2.8688524590163933,8.533333333333333,18.347826086956523
433,curryst01,Stephen Curry,G,6-2,185.0,18,18.0,15-16,2015-11-28,27-259,27,GSW,Home,SAC,W (+19),1,29:48,29.8,4,7,1,1,1.0,2,0.571,3,6,9,0.5,8,8,1.0,0,4,4,6,3,0,1,1,19,22.7,19.0,32.64705882352941,9.470588235294118,11.588235294117647,6.294117647058823,0.4416243654822335,0.5139664804469274,0.9345794392523364,12.2,0.39459999999999995,19.8,0.4952000000000001,19.8,0.5818,35.763176821195316,115.52941176470588,19.88235294117647,0.5177514792899408,12.529411764705882,0.352112676056338,7.647058823529412,8.470588235294118,107.58902510215995,100.28058823529412,20.941176470588236,40.0,3.736842105263158,7.647058823529412,18.954545454545453
434,curryst01,Stephen Curry,G,6-2,185.0,19,19.0,15-16,2015-11-30,27-261,27,GSW,Away,UTA,W (+3),1,37:16,37.266666666666666,9,20,5,12,0.4166666666666667,10,0.45,4,8,12,0.5,4,4,1.0,2,4,6,5,2,0,2,2,26,20.9,12.0,31.88888888888889,9.0,11.277777777777779,6.388888888888889,0.4433497536945813,0.5150684931506849,0.9391304347826087,10.6,0.4088,16.8,0.5094000000000001,16.8,0.5818,24.028953046358595,115.77777777777777,18.866666666666667,0.46996466431095407,9.866666666666667,0.36486486486486486,9.0,9.533333333333333,100.21505376344086,93.06666666666666,19.2,35.93333333333333,2.8461538461538463,9.0,22.333333333333332
435,curryst01,Stephen Curry,G,6-2,185.0,20,20.0,15-16,2015-12-02,27-263,27,GSW,Away,CHO,W (+17),1,30:49,30.816666666666663,14,18,6,7,0.8571428571428571,12,0.778,8,11,24,0.727,4,4,1.0,0,3,3,5,0,0,5,2,40,31.6,19.0,31.57894736842105,9.157894736842104,11.105263157894736,6.2631578947368425,0.44549763033175355,0.5116883116883116,0.9411764705882353,10.0,0.4542,16.8,0.5094000000000001,16.8,0.5818,25.40868591390758,115.26315789473684,17.705882352941178,0.4318936877076412,9.588235294117647,0.3006134969325153,4.9411764705882355,8.058823529411764,100.96211665664461,97.04529411764706,14.764705882352942,28.058823529411764,2.6721311475409837,4.9411764705882355,22.5
436,curryst01,Stephen Curry,G,6-2,185.0,21,21.0,15-16,2015-12-05,27-266,27,GSW,Away,TOR,W (+3),1,37:51,37.85,14,24,5,9,0.5555555555555556,10,0.583,9,15,27,0.6,7,9,0.778,1,1,2,7,0,0,3,4,44,33.3,15.0,32.0,9.05,11.1,6.15,0.4594594594594595,0.5235732009925558,0.943089430894309,10.6,0.5246000000000001,17.2,0.5650000000000001,17.2,0.7817999999999999,35.62260577417227,115.3,21.1,0.3791469194312796,11.7,0.32051282051282054,8.55,10.6,101.15485564304463,95.0,17.65,34.2,3.1621621621621623,8.55,28.727272727272727
437,curryst01,Stephen Curry,G,6-2,185.0,22,22.0,15-16,2015-12-06,27-267,27,GSW,Away,BRK,W (+16),1,32:14,32.233333333333334,11,17,6,8,0.75,12,0.647,5,9,15,0.556,1,4,0.25,0,5,5,2,1,0,4,2,28,18.4,10.0,32.57142857142857,9.047619047619047,11.285714285714286,6.285714285714286,0.46835443037974683,0.5269320843091335,0.9318181818181818,11.2,0.578,17.8,0.5864,17.8,0.9373999999999999,41.48678173225168,115.14285714285714,18.894736842105264,0.4958217270194986,12.578947368421053,0.3598326359832636,7.631578947368421,9.157894736842104,104.57481162540365,97.39473684210526,20.0,38.10526315789474,3.6769230769230767,7.631578947368421,25.857142857142858
438,curryst01,Stephen Curry,G,6-2,185.0,23,23.0,15-16,2015-12-08,27-269,27,GSW,Away,IND,W (+8),1,35:39,35.65,11,23,8,13,0.6153846153846154,16,0.478,3,10,9,0.3,4,6,0.667,0,7,7,10,3,0,4,1,29,24.2,18.0,32.36363636363637,9.0,11.181818181818182,6.181818181818182,0.4715447154471545,0.5315315315315315,0.9117647058823529,9.8,0.5766,17.2,0.6058000000000001,17.2,0.8056000000000001,32.0460345196755,115.0909090909091,20.42105263157895,0.46649484536082475,10.578947368421053,0.3383084577114428,6.526315789473684,8.947368421052632,99.62606837606837,98.05263157894737,17.36842105263158,35.1578947368421,3.0454545454545454,6.526315789473684,17.8
439,curryst01,Stephen Curry,G,6-2,185.0,24,24.0,15-16,2015-12-11,27-272,27,GSW,Away,BOS,W (+5),1,46:55,46.91666666666666,9,27,3,14,0.21428571428571427,6,0.333,6,13,18,0.462,14,14,1.0,3,8,11,8,2,0,8,4,38,25.2,15.0,32.21739130434783,9.173913043478262,11.130434782608695,6.173913043478261,0.46484375,0.5289079229122056,0.9014084507042254,10.6,0.5366000000000001,20.4,0.5871999999999999,20.4,0.7390000000000001,29.91381035590265,115.78260869565217,18.40909090909091,0.43950617283950616,7.909090909090909,0.3275862068965517,8.818181818181818,8.409090909090908,98.58058608058609,99.43181818181819,16.227272727272727,31.045454545454547,2.32,8.818181818181818,17.9
440,curryst01,Stephen Curry,G,6-2,185.0,25,25.0,15-16,2015-12-12,27-273,27,GSW,Away,MIL,L (-13),1,35:14,35.233333333333334,10,22,8,13,0.6153846153846154,16,0.455,2,9,6,0.222,6,7,0.857,2,5,7,5,1,0,2,2,28,20.8,0.0,32.458333333333336,9.375,11.208333333333334,6.5,0.4646840148698885,0.5182186234817814,0.9102564102564102,11.6,0.529,21.8,0.5638000000000001,21.8,0.7390000000000001,35.5741431067708,116.125,16.375,0.4732824427480916,9.958333333333334,0.3263598326359833,8.333333333333334,9.708333333333334,106.9420035149385,93.89083333333333,16.083333333333332,31.833333333333332,2.8795180722891565,8.333333333333334,18.7
441,curryst01,Stephen Curry,G,6-2,185.0,26,26.0,15-16,2015-12-16,27-277,27,GSW,Home,PHO,W (+25),1,29:35,29.58333333333333,10,14,8,9,0.8888888888888888,16,0.714,2,5,6,0.4,3,5,0.6,0,2,2,7,1,0,3,4,25,20.3,37.0,32.28,9.52,11.12,6.52,0.4568345323741007,0.5155038759689923,0.9079754601226994,11.2,0.42800000000000005,22.6,0.4992000000000001,22.6,0.7104,30.27224293203124,115.28,23.884615384615383,0.49114331723027377,12.461538461538462,0.38580246913580246,8.076923076923077,10.461538461538462,105.08083140877598,99.68307692307692,20.73076923076923,44.26923076923077,3.306122448979592,8.076923076923077,19.291666666666668
442,curryst01,Stephen Curry,G,6-2,185.0,27,27.0,15-16,2015-12-18,27-279,27,GSW,Home,MIL,W (+9),1,39:20,39.333333333333336,7,14,5,8,0.625,10,0.5,2,6,6,0.333,10,11,0.909,2,8,10,9,2,0,6,2,26,23.9,13.0,32.0,9.5,10.884615384615385,6.461538461538462,0.4558303886925795,0.5207547169811321,0.8988095238095238,9.2,0.388,20.6,0.5254000000000001,20.6,0.6748000000000001,26.58167287960937,115.76923076923077,16.962962962962962,0.47161572052401746,10.185185185185185,0.33090909090909093,8.666666666666666,9.703703703703704,107.35236605396949,93.88444444444445,16.814814814814813,33.111111111111114,2.8947368421052633,8.666666666666666,19.545454545454547
443,curryst01,Stephen Curry,G,6-2,185.0,28,28.0,15-16,2015-12-23,27-284,27,GSW,Home,UTA,W (+18),1,34:13,34.21666666666667,5,14,3,6,0.5,6,0.357,2,8,6,0.25,4,4,1.0,1,4,5,9,3,0,3,2,16,15.6,21.0,31.77777777777778,9.444444444444445,10.703703703703704,6.62962962962963,0.4532871972318339,0.5202205882352942,0.8994413407821229,8.6,0.3434,20.0,0.4960000000000001,20.0,0.8065999999999999,26.17450186388281,115.96296296296296,19.076923076923077,0.48185483870967744,10.153846153846153,0.3712121212121212,8.307692307692308,9.423076923076923,104.38741721854305,92.35307692307694,19.307692307692307,36.76923076923077,2.838709677419355,8.307692307692308,22.526315789473685
444,curryst01,Stephen Curry,G,6-2,185.0,29,29.0,15-16,2015-12-25,27-286,27,GSW,Home,CLE,W (+6),1,36:35,36.583333333333336,6,15,5,11,0.45454545454545453,10,0.4,1,4,3,0.25,6,6,1.0,1,6,7,7,2,0,3,3,19,16.1,15.0,31.214285714285715,9.321428571428571,10.607142857142858,6.535714285714286,0.4478114478114478,0.5161290322580645,0.9016393442622951,8.2,0.33340000000000003,18.2,0.47180000000000016,18.2,0.8732,19.052350559164843,115.5,19.76923076923077,0.4591439688715953,9.384615384615385,0.30327868852459017,7.115384615384615,8.846153846153847,100.48740861088545,93.64461538461539,17.576923076923077,32.69230769230769,2.8045977011494254,7.115384615384615,21.22222222222222
445,curryst01,Stephen Curry,G,6-2,185.0,30,30.0,15-16,2015-12-28,27-289,27,GSW,Home,SAC,W (+19),1,30:22,30.366666666666667,7,16,1,3,0.3333333333333333,2,0.438,6,13,18,0.462,3,4,0.75,0,14,14,10,2,0,2,3,23,24.2,24.0,30.79310344827586,9.379310344827585,10.379310344827585,6.517241379310345,0.44518272425249167,0.5130890052356021,0.9047619047619048,6.4,0.29100000000000004,15.8,0.48520000000000013,15.8,0.8732,19.015705167749456,114.58620689655173,19.266666666666666,0.4844290657439446,13.5,0.3654320987654321,8.166666666666666,9.2,106.41196013289036,100.04233333333333,20.7,40.233333333333334,3.75,8.166666666666666,18.956521739130434
446,curryst01,Stephen Curry,G,6-2,185.0,33,31.0,15-16,2016-01-02,27-294,27,GSW,Home,DEN,W (+3),1,14:23,14.383333333333333,2,6,1,1,1.0,2,0.333,1,5,3,0.2,0,0,0.0,0,1,1,4,2,0,2,1,5,4.3,12.0,30.533333333333335,9.166666666666666,10.466666666666667,6.433333333333334,0.445859872611465,0.5110356536502547,0.9015544041450777,7.2,0.33899999999999997,14.6,0.48180000000000006,14.6,0.8517999999999999,21.80471155032484,114.0625,19.606060606060606,0.47449768160741884,11.484848484848484,0.39050131926121373,8.181818181818182,10.090909090909092,107.94201071541127,95.67242424242424,20.515151515151516,38.42424242424242,3.1322314049586777,8.181818181818182,20.68421052631579
447,curryst01,Stephen Curry,G,6-2,185.0,34,32.0,15-16,2016-01-04,27-296,27,GSW,Home,CHO,W (+10),1,31:51,31.85,12,21,7,11,0.6363636363636364,14,0.571,5,10,15,0.5,1,1,1.0,0,3,3,4,2,0,2,4,30,22.2,1.0,29.70967741935484,8.903225806451612,10.290322580645162,6.225806451612903,0.44200626959247646,0.5092436974789916,0.9015544041450777,7.2,0.29900000000000004,13.0,0.40560000000000007,13.0,0.7318,10.041413465097452,113.96969696969697,18.575757575757574,0.45024469820554647,11.242424242424242,0.33692722371967654,7.818181818181818,9.030303030303031,102.60950605778191,96.77151515151515,17.818181818181817,34.36363636363637,3.1176470588235294,7.818181818181818,28.333333333333332
448,curryst01,Stephen Curry,G,6-2,185.0,35,33.0,15-16,2016-01-05,27-297,27,GSW,Away,LAL,W (+21),1,26:08,26.133333333333333,6,13,2,5,0.4,4,0.462,4,8,12,0.5,1,1,1.0,1,0,1,6,3,0,3,2,17,14.4,28.0,29.71875,8.96875,10.28125,6.0625,0.44376899696048633,0.5113636363636364,0.9020618556701031,8.0,0.33240000000000003,14.4,0.41980000000000006,14.4,0.7499999999999999,24.012424039529236,113.88235294117646,24.114285714285714,0.4822274881516588,12.428571428571429,0.3425287356321839,8.285714285714286,11.257142857142858,108.34553440702781,97.32857142857142,21.82857142857143,42.8,3.2706766917293235,8.285714285714286,21.57894736842105
449,curryst01,Stephen Curry,G,6-2,185.0,36,34.0,15-16,2016-01-08,27-300,27,GSW,Away,POR,W (+20),1,28:50,28.83333333333333,8,18,4,7,0.5714285714285714,8,0.444,4,11,12,0.364,6,6,1.0,0,3,3,9,1,0,1,2,26,23.0,22.0,29.333333333333332,8.848484848484848,10.212121212121213,5.909090909090909,0.44510385756676557,0.5103338632750397,0.9025641025641026,8.0,0.3824,14.2,0.44080000000000014,14.2,0.7499999999999999,19.10372721185877,113.74285714285715,20.236842105263158,0.4668400520156047,10.157894736842104,0.3626943005181347,9.026315789473685,8.368421052631579,106.12021857923497,95.74394736842105,19.736842105263158,37.31578947368421,2.9242424242424243,9.026315789473685,25.63157894736842
450,curryst01,Stephen Curry,G,6-2,185.0,37,35.0,15-16,2016-01-09,27-301,27,GSW,Away,SAC,W (+12),1,37:54,37.9,12,21,4,7,0.5714285714285714,8,0.571,8,14,24,0.571,6,7,0.857,1,5,6,11,1,1,4,3,38,34.1,16.0,29.235294117647058,8.794117647058824,10.235294117647058,5.911764705882353,0.4425287356321839,0.508500772797527,0.9054726368159204,9.4,0.40520000000000006,14.8,0.4496000000000001,14.8,0.7499999999999999,23.931118163557635,114.13888888888889,20.22222222222222,0.4958791208791209,14.222222222222221,0.361328125,8.333333333333334,9.86111111111111,106.66301069372086,100.46388888888889,21.02777777777778,42.27777777777778,3.878787878787879,8.333333333333334,19.125
451,curryst01,Stephen Curry,G,6-2,185.0,38,36.0,15-16,2016-01-11,27-303,27,GSW,Home,MIA,W (+8),1,37:34,37.56666666666667,11,27,7,16,0.4375,14,0.407,4,11,12,0.364,5,6,0.833,0,2,2,6,1,0,1,2,31,20.1,-3.0,29.485714285714284,8.742857142857142,10.342857142857143,5.942857142857143,0.44751381215469616,0.5104790419161677,0.9038461538461539,9.6,0.42699999999999994,15.8,0.47620000000000007,15.8,0.7713999999999999,33.77933544906729,114.51351351351352,19.972972972972972,0.4506089309878214,9.378378378378379,0.3400576368876081,6.783783783783784,8.054054054054054,101.56340474811812,92.67324324324323,17.16216216216216,33.16216216216216,2.821138211382114,6.783783783783784,23.5
452,curryst01,Stephen Curry,G,6-2,185.0,39,37.0,15-16,2016-01-13,27-305,27,GSW,Away,DEN,L (-2),1,39:48,39.8,13,25,8,13,0.6153846153846154,16,0.52,5,12,15,0.417,7,7,1.0,2,3,5,9,3,1,8,1,38,29.6,-4.0,29.52777777777778,8.944444444444445,10.36111111111111,5.944444444444445,0.4450402144772118,0.5064748201438849,0.9018691588785047,10.8,0.4598,20.0,0.491,20.0,0.938,31.833800634720188,114.42105263157895,18.894736842105264,0.47214484679665736,10.947368421052632,0.38461538461538464,7.921052631578948,9.552631578947368,107.3982398239824,95.04236842105263,19.710526315789473,36.63157894736842,3.1278195488721803,7.921052631578948,19.9
453,curryst01,Stephen Curry,G,6-2,185.0,40,38.0,15-16,2016-01-14,27-306,27,GSW,Home,LAL,W (+18),1,29:31,29.516666666666666,9,18,1,2,0.5,2,0.5,8,16,24,0.5,0,0,0.0,2,4,6,3,1,0,3,3,26,18.5,14.0,29.756756756756758,9.054054054054054,10.405405405405405,5.972972972972973,0.44415584415584414,0.5069444444444444,0.9049773755656109,11.2,0.4431999999999999,20.8,0.48080000000000006,20.8,0.938,36.15014019041606,114.3076923076923,23.7,0.4757383966244726,11.875,0.3410526315789474,8.0,10.95,108.42537888517853,97.125,21.425,41.175,3.2094594594594597,8.0,21.35
