,PPG,Avg_2PA,Avg_3PA,Avg_FTA,3PT_Percentage,True_Shooting_Percentage_Season,Effective_FG_Percentage_Season,TEAM_PPG,TEAM_AVG_PACE,OPP_2PA_AVG,OPP_2P%,OPP_3PA_AVG,OPP_3P%,OPP_FTA_AVG,BestGuardScoringAvg,StephScoringAVGvsOPP,PTS
470,30.01851851851852,9.0,10.814814814814815,5.462962962962963,0.4554794520547945,0.6697655200908997,0.6317757009345795,115.07142857142857,100.81160714285714,19.927272727272726,0.46441605839416056,11.563636363636364,0.3584905660377358,9.036363636363637,19.854545454545455,19.1,51
471,30.4,9.054545454545455,10.89090909090909,5.381818181818182,0.4607679465776294,0.6755009696186167,0.6390154968094804,115.33333333333333,100.92017543859649,21.862068965517242,0.4526813880126183,10.551724137931034,0.35784313725490197,8.655172413793103,19.844827586206897,23.454545454545453,46
472,30.678571428571427,9.035714285714286,10.982142857142858,5.428571428571429,0.4682926829268293,0.6788367314683104,0.6431757359500446,115.32203389830508,100.83016949152541,22.049180327868854,0.45353159851301117,10.78688524590164,0.36322188449848025,8.655737704918034,20.19672131147541,24.434782608695652,33
473,30.719298245614034,9.052631578947368,11.052631578947368,5.421052631578948,0.4650793650793651,0.6772253485718706,0.6417975567190227,115.41666666666667,100.82466666666666,22.73015873015873,0.4930167597765363,11.365079365079366,0.34497206703910616,7.507936507936508,20.92063492063492,21.571428571428573,18
474,30.5,9.068965517241379,11.03448275862069,5.413793103448276,0.459375,0.6725468577728776,0.6363636363636364,115.08196721311475,100.79475409836064,19.983606557377048,0.4749794913863823,11.278688524590164,0.3648255813953488,8.852459016393443,20.098360655737704,22.0,41
475,30.677966101694917,9.101694915254237,11.067796610169491,5.423728813559322,0.4609494640122512,0.6743666169895678,0.638235294117647,115.14516129032258,100.95129032258063,21.07936507936508,0.45180722891566266,10.222222222222221,0.38198757763975155,8.80952380952381,19.96825396825397,22.2,12
476,30.366666666666667,9.0,11.033333333333333,5.366666666666666,0.459214501510574,0.6723495331931068,0.6364392678868552,115.14285714285714,100.86476190476189,20.415384615384614,0.46646571213263,10.169230769230769,0.37821482602118,9.123076923076923,20.49230769230769,25.904761904761905,34
477,30.42622950819672,9.0,11.081967213114755,5.311475409836065,0.46005917159763315,0.6730002175647255,0.6379591836734694,115.34375,100.82,22.323076923076922,0.48311509303928324,11.784615384615385,0.38903394255874674,9.307692307692308,21.138461538461538,19.76923076923077,35
478,30.5,8.983870967741936,11.161290322580646,5.290322580645161,0.4595375722543353,0.6730495444191344,0.6381104883907126,115.46153846153847,100.83815384615384,19.83076923076923,0.48176881303335917,11.538461538461538,0.4066666666666667,8.569230769230769,21.16923076923077,28.77777777777778,27
479,30.444444444444443,8.952380952380953,11.126984126984127,5.26984126984127,0.4593437945791726,0.6740704294651015,0.6395256916996047,115.60606060606061,100.80272727272727,22.470588235294116,0.4574607329842932,9.161764705882353,0.33707865168539325,8.5,18.308823529411764,24.363636363636363,34
480,30.5,8.921875,11.15625,5.21875,0.46218487394957986,0.6760641429709416,0.642023346303502,115.68656716417911,100.7086567164179,20.897058823529413,0.4736101337086559,12.014705882352942,0.35495716034271724,7.602941176470588,18.323529411764707,20.05,31
481,30.50769230769231,9.0,11.169230769230769,5.153846153846154,0.4628099173553719,0.6744324462205594,0.6407322654462243,115.8970588235294,100.76441176470587,22.485294117647058,0.4447351209941138,8.985294117647058,0.3322422258592471,7.132352941176471,17.279411764705884,19.647058823529413,14
482,30.257575757575758,8.954545454545455,11.181818181818182,5.151515151515151,0.45663956639566394,0.6699094263669909,0.6354401805869074,115.3623188405797,100.55768115942028,20.666666666666668,0.48176718092566617,11.942028985507246,0.33495145631067963,7.942028985507246,19.492753623188406,23.77777777777778,19
483,30.08955223880597,8.940298507462687,11.149253731343284,5.164179104477612,0.4538152610441767,0.6673949746747443,0.6326151560178306,115.27142857142857,100.54971428571427,20.956521739130434,0.4460580912863071,9.91304347826087,0.3333333333333333,8.608695652173912,19.855072463768117,20.653846153846153,33
